Date,Venue,Location,Postcode,Players signed up,Players at last set champ,Travel time,Route link,Event link,Last set champ link,Price,Created
2026-06-28,Pete's Games,"5-7, Southgate St, Launceston, England, PL15 9DP, GB",PL15 9DP,8,12,3h 51m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=5-7%2C%20Southgate%20St%2C%20Launceston%2C%20England%2C%20PL15%209DP%2C%20GB,https://tcg.ravensburgerplay.com/events/631456,https://tcg.ravensburgerplay.com/events/344706,£10.00,2026-06-15T00:22:27.161576
2026-06-28,Heroes,"Scarrots Lane, Unit 3, Newport, England, PO30 1JP, GB",PO30 1JP,0,8,4h 0m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=Scarrots%20Lane%2C%20Unit%203%2C%20Newport%2C%20England%2C%20PO30%201JP%2C%20GB,https://tcg.ravensburgerplay.com/events/649871,https://tcg.ravensburgerplay.com/events/457732,£10.00,2026-06-15T00:22:34.919601
2026-06-28,Browns Toy Shop,"17b High Street, Bonnybridge, Scotland, FK4 1BX, GB",FK4 1BX,4,10,5h 25m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=17b%20High%20Street%2C%20Bonnybridge%2C%20Scotland%2C%20FK4%201BX%2C%20GB,https://tcg.ravensburgerplay.com/events/635779,https://tcg.ravensburgerplay.com/events/448979,£20.00,2026-06-15T00:22:29.356227
2026-06-28,Game District Aberdeen,"177 Union Street, Aberdeen, Scotland, AB11 6BB, GB",AB11 6BB,2,N/A,7h 43m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=177%20Union%20Street%2C%20Aberdeen%2C%20Scotland%2C%20AB11%206BB%2C%20GB,https://tcg.ravensburgerplay.com/events/635741,,£14.00,2026-06-15T00:22:32.784531
2026-06-28,Robins Hobby Cafe,"9, Queens Rd, Belfast, Northern Ireland, BT3 9DT, GB",BT3 9DT,6,12,8h 30m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=9%2C%20Queens%20Rd%2C%20Belfast%2C%20Northern%20Ireland%2C%20BT3%209DT%2C%20GB,https://tcg.ravensburgerplay.com/events/558627,https://tcg.ravensburgerplay.com/events/387053,£15.00,2026-06-15T00:22:32.255820

2026-07-04,Geek Retreat Birmingham,"18 Hall Street, Birmingham, England, B18 6BS, GB",B18 6BS,16,8,3m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=18%20Hall%20Street%2C%20Birmingham%2C%20England%2C%20B18%206BS%2C%20GB,https://tcg.ravensburgerplay.com/events/685914,https://tcg.ravensburgerplay.com/events/449045,£0.00,2026-06-15T00:22:39.181588
2026-07-04,Geek Retreat Kettering,"10-12 High Street, Kettering, England, NN16 8ST, GB",NN16 8ST,8,9,1h 5m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=10-12%20High%20Street%2C%20Kettering%2C%20England%2C%20NN16%208ST%2C%20GB,https://tcg.ravensburgerplay.com/events/625159,https://tcg.ravensburgerplay.com/events/440043,£10.00,2026-06-15T00:22:39.758192
2026-07-04,Jack in a Box,"1a High Street, 1 Barclay Building, High Street, Ripley, England, DE5 3AA, GB",DE5 3AA,16,14,1h 5m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=1a%20High%20Street%2C%201%20Barclay%20Building%2C%20High%20Street%2C%20Ripley%2C%20England%2C%20DE5%203AA%2C%20GB,https://tcg.ravensburgerplay.com/events/547776,https://tcg.ravensburgerplay.com/events/446583,£12.50,2026-06-15T00:22:40.397125
2026-07-04,Players Paradice,"19, St John's Terrace, Newport Pagnell, England, MK16 8HE, GB",MK16 8HE,3,18,1h 20m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=19%2C%20St%20John%27s%20Terrace%2C%20Newport%20Pagnell%2C%20England%2C%20MK16%208HE%2C%20GB,https://tcg.ravensburgerplay.com/events/594455,https://tcg.ravensburgerplay.com/events/430842,£15.00,2026-06-15T00:22:37.145443
2026-07-04,Dark Fire Cafe,"Unit 8, The Gavel Centre, Porters Wood, Hertfordshire, England, AL3 6PQ, GB",AL3 6PQ,8,11,1h 49m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=Unit%208%2C%20The%20Gavel%20Centre%2C%20Porters%20Wood%2C%20Hertfordshire%2C%20England%2C%20AL3%206PQ%2C%20GB,https://tcg.ravensburgerplay.com/events/586038,https://tcg.ravensburgerplay.com/events/308917,£7.50,2026-06-15T00:22:42.937852
2026-07-04,The Gamers Lodge,"61 Kempston St, Liverpool, England, L3 8ET, GB",L3 8ET,10,14,1h 52m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=61%20Kempston%20St%2C%20Liverpool%2C%20England%2C%20L3%208ET%2C%20GB,https://tcg.ravensburgerplay.com/events/568392,https://tcg.ravensburgerplay.com/events/389632,£25.00,2026-06-15T00:22:40.997284
2026-07-04,Last Stand Games,"47, Market Pl, South Cave, England, HU15 2BS, GB",HU15 2BS,7,N/A,2h 17m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=47%2C%20Market%20Pl%2C%20South%20Cave%2C%20England%2C%20HU15%202BS%2C%20GB,https://tcg.ravensburgerplay.com/events/634634,,£15.00,2026-06-15T00:22:42.399702
2026-07-04,Grim Dice Tabletop Gaming,"21 Wellowgate, Grimsby, England, DN32 0RA, GB",DN32 0RA,1,8,2h 35m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=21%20Wellowgate%2C%20Grimsby%2C%20England%2C%20DN32%200RA%2C%20GB,https://tcg.ravensburgerplay.com/events/607552,https://tcg.ravensburgerplay.com/events/437153,£5.00,2026-06-15T00:22:36.001052
2026-07-04,The Brotherhood Games Ltd,"210-212 Southwark Park Rd., London, England, SE16 3RW, GB",SE16 3RW,7,27,2h 41m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=210-212%20Southwark%20Park%20Rd.%2C%20London%2C%20England%2C%20SE16%203RW%2C%20GB,https://tcg.ravensburgerplay.com/events/580489,https://tcg.ravensburgerplay.com/events/410971,£20.00,2026-06-15T00:22:38.689891
2026-07-04,Union County Games Ltd,"21, Whipton Village Rd, Whipton, England, EX4 8AN, GB",EX4 8AN,16,22,3h 3m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=21%2C%20Whipton%20Village%20Rd%2C%20Whipton%2C%20England%2C%20EX4%208AN%2C%20GB,https://tcg.ravensburgerplay.com/events/574954,https://tcg.ravensburgerplay.com/events/444067,£20.00,2026-06-15T00:22:35.353772
2026-07-04,Dice & Destiny,"79 Northgate, Canterbury, CT1 1BA, GB",CT1 1BA,3,22,3h 24m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=79%20Northgate%2C%20Canterbury%2C%20CT1%201BA%2C%20GB,https://tcg.ravensburgerplay.com/events/588979,https://tcg.ravensburgerplay.com/events/427403,£10.00,2026-06-15T00:22:38.177215
2026-07-04,Chester Le Geek,"98, Front St, Chester-le-Street, England, DH3 3BA, GB",DH3 3BA,8,8,3h 35m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=98%2C%20Front%20St%2C%20Chester-le-Street%2C%20England%2C%20DH3%203BA%2C%20GB,https://tcg.ravensburgerplay.com/events/694888,https://tcg.ravensburgerplay.com/events/330265,£25.00,2026-06-16T11:57:46.002289
2026-07-04,Get Decked Games,"63, South Bridge St, Airdrie, Scotland, ML6 6JH, GB",ML6 6JH,15,15,5h 13m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=63%2C%20South%20Bridge%20St%2C%20Airdrie%2C%20Scotland%2C%20ML6%206JH%2C%20GB,https://tcg.ravensburgerplay.com/events/525626,https://tcg.ravensburgerplay.com/events/274762,£8.00,2026-06-15T00:22:37.660424
2026-07-04,Highlander Games Ltd,"102 Annfield Road, 102, Dundee, Scotland, DD1 5JH, GB",DD1 5JH,5,8,6h 30m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=102%20Annfield%20Road%2C%20102%2C%20Dundee%2C%20Scotland%2C%20DD1%205JH%2C%20GB,https://tcg.ravensburgerplay.com/events/604450,https://tcg.ravensburgerplay.com/events/278673,£15.00,2026-06-15T00:22:41.620197
2026-07-04,Misfit Hobbies Coleraine,"22, Railway Rd, Coleraine, Northern Ireland, BT52 1PE, GB",BT52 1PE,2,14,9h 30m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=22%2C%20Railway%20Rd%2C%20Coleraine%2C%20Northern%20Ireland%2C%20BT52%201PE%2C%20GB,https://tcg.ravensburgerplay.com/events/631040,https://tcg.ravensburgerplay.com/events/469086,£15.00,2026-06-15T00:22:36.473228

2026-07-05,Game Guru (Touchwood),"Unit SU52, Touchwood Shopping Centre, 25 Jubilee Walk, Solihull, B91 3HT, GB",B91 3HT,16,N/A,24m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=Unit%20SU52%2C%20Touchwood%20Shopping%20Centre%2C%2025%20Jubilee%20Walk%2C%20Solihull%2C%20B91%203HT%2C%20GB,https://tcg.ravensburgerplay.com/events/675379,,£20.00,2026-06-15T00:22:53.819133
2026-07-05,Geek Retreat Burton,"169 High Street, Burton Upon Trent, England, DE14 1JE, GB",DE14 1JE,22,8,43m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=169%20High%20Street%2C%20Burton%20Upon%20Trent%2C%20England%2C%20DE14%201JE%2C%20GB,https://tcg.ravensburgerplay.com/events/677811,https://tcg.ravensburgerplay.com/events/456187,£15.00,2026-06-15T00:22:53.268722
2026-07-05,Drewtopia LTD T/A Boardroom Gaming Cafe,"13 New Street, 13 New Street, Telford, England, TF1 1LU, GB",TF1 1LU,11,16,44m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=13%20New%20Street%2C%2013%20New%20Street%2C%20Telford%2C%20England%2C%20TF1%201LU%2C%20GB,https://tcg.ravensburgerplay.com/events/575005,https://tcg.ravensburgerplay.com/events/381094,£20.00,2026-06-15T00:22:46.718780
2026-07-05,Toys & Games Worcester,"Broad Street, WORCESTER, England, WR1 3LR, GB",WR1 3LR,0,13,47m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=Broad%20Street%2C%20WORCESTER%2C%20England%2C%20WR1%203LR%2C%20GB,https://tcg.ravensburgerplay.com/events/703129,https://tcg.ravensburgerplay.com/events/437165,£20.00,2026-06-19T16:06:19.865292
2026-07-05,Geek Retreat Northampton,"Weedon Road Industrial Estate, Tyne Rd, Northampton, England, NN5 5AF, GB",NN5 5AF,7,N/A,1h 2m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=Weedon%20Road%20Industrial%20Estate%2C%20Tyne%20Rd%2C%20Northampton%2C%20England%2C%20NN5%205AF%2C%20GB,https://tcg.ravensburgerplay.com/events/607430,,£15.00,2026-06-15T00:22:50.997853
2026-07-05,Wargames Workshop MK,"18 Winchester Circle, Milton Keynes, Milton Keynes, England, MK10 0BA, GB",MK10 0BA,3,20,1h 17m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=18%20Winchester%20Circle%2C%20Milton%20Keynes%2C%20Milton%20Keynes%2C%20England%2C%20MK10%200BA%2C%20GB,https://tcg.ravensburgerplay.com/events/594480,https://tcg.ravensburgerplay.com/events/430714,£15.00,2026-06-15T00:22:45.201482
2026-07-05,RECOLLECT,"65-67 Watergate Street, Chester, England, CH1 2LB, GB",CH1 2LB,8,12,1h 40m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=65-67%20Watergate%20Street%2C%20Chester%2C%20England%2C%20CH1%202LB%2C%20GB,https://tcg.ravensburgerplay.com/events/670441,https://tcg.ravensburgerplay.com/events/481899,£5.00,2026-06-15T00:22:50.414237
2026-07-05,Firestorm Games Swindon,"121 Victoria Road, SWindon, England, Sn13bh, GB",SN13BH,1,8,1h 46m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=121%20Victoria%20Road%2C%20SWindon%2C%20England%2C%20Sn13bh%2C%20GB,https://tcg.ravensburgerplay.com/events/694970,https://tcg.ravensburgerplay.com/events/281936,£0.00,2026-06-16T15:02:03.634246
2026-07-05,The Games Store,"10 Stonebow Centre, Lincoln, England, LN2 1DY, GB",LN2 1DY,0,16,1h 47m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=10%20Stonebow%20Centre%2C%20Lincoln%2C%20England%2C%20LN2%201DY%2C%20GB,https://tcg.ravensburgerplay.com/events/582967,https://tcg.ravensburgerplay.com/events/429566,£15.00,2026-06-15T00:22:49.490198
2026-07-05,Geek Retreat Stevenage,"Park Place Plaza, Stevenage, England, SG1 1BF, GB",SG1 1BF,0,10,1h 58m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=Park%20Place%20Plaza%2C%20Stevenage%2C%20England%2C%20SG1%201BF%2C%20GB,https://tcg.ravensburgerplay.com/events/547872,https://tcg.ravensburgerplay.com/events/279734,£15.00,2026-06-15T00:22:49.948175
2026-07-05,Duke's Gaming,"135 Osborne Road, Pontypool, Wales, NP4 6LT, GB",NP4 6LT,5,8,1h 59m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=135%20Osborne%20Road%2C%20Pontypool%2C%20Wales%2C%20NP4%206LT%2C%20GB,https://tcg.ravensburgerplay.com/events/683575,https://tcg.ravensburgerplay.com/events/500319,£17.50,2026-06-15T00:22:44.207893
2026-07-05,Bath TCG,"4, Victoria Buildings, Lower Bristol Rd, Bath, England, BA2 3EH, GB",BA2 3EH,11,12,2h 6m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=4%2C%20Victoria%20Buildings%2C%20Lower%20Bristol%20Rd%2C%20Bath%2C%20England%2C%20BA2%203EH%2C%20GB,https://tcg.ravensburgerplay.com/events/543401,https://tcg.ravensburgerplay.com/events/275770,£10.00,2026-06-15T00:22:48.925037
2026-07-05,G3 Toys,"High Street, Unit 33, The Sovereign, Weston-Super-Mare, England, BS23 1HL, GB",BS23 1HL,0,8,2h 7m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=High%20Street%2C%20Unit%2033%2C%20The%20Sovereign%2C%20Weston-Super-Mare%2C%20England%2C%20BS23%201HL%2C%20GB,https://tcg.ravensburgerplay.com/events/627587,https://tcg.ravensburgerplay.com/events/455867,£15.00,2026-06-15T00:22:54.438246
2026-07-05,Kushti Comics,"RG21 7LN, Basingstoke RG22 7LN, UK BASINGSTOKE, HAMPSHIRE RG217LS UNITED KINGDOM",RG21 7LN,14,18,2h 20m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=RG21%207LN%2C%20Basingstoke%20RG22%207LN%2C%20UK%0ABASINGSTOKE%2C%20HAMPSHIRE%0ARG217LS%0AUNITED%20KINGDOM,https://tcg.ravensburgerplay.com/events/608547,https://tcg.ravensburgerplay.com/events/441238,£15.00,2026-06-15T00:22:43.567650
2026-07-05,Food and Board,"32-42 Tudor Drive, Food and Board, Yateley, England, GU466BY, GB",GU466BY,22,15,2h 23m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=32-42%20Tudor%20Drive%2C%20Food%20and%20Board%2C%20Yateley%2C%20England%2C%20GU466BY%2C%20GB,https://tcg.ravensburgerplay.com/events/589500,https://tcg.ravensburgerplay.com/events/451541,£15.00,2026-06-15T00:22:48.334714
2026-07-05,Firestorm Games Bridgend,"6 Caroline St, Bridgend, Wales, CF31 1DQ, GB",CF31 1DQ,1,10,2h 30m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=6%20Caroline%20St%2C%20Bridgend%2C%20Wales%2C%20CF31%201DQ%2C%20GB,https://tcg.ravensburgerplay.com/events/617044,https://tcg.ravensburgerplay.com/events/288585,£0.00,2026-06-15T00:22:44.751394
2026-07-05,Bad Wolf Gaming UK,"37-38 Whitefriargate, Kingston Upon Hull, England, hu1 2hn, GB",HU1 2HN,8,2,2h 31m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=37-38%20Whitefriargate%2C%20Kingston%20Upon%20Hull%2C%20England%2C%20hu1%202hn%2C%20GB,https://tcg.ravensburgerplay.com/events/487523,https://tcg.ravensburgerplay.com/events/303630,£0.00,2026-06-15T00:22:52.745172
2026-07-05,Board in the City CIC,"38-40 Onslow Road, Southampton, England, SO14 0JG, GB",SO14 0JG,10,13,2h 41m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=38-40%20Onslow%20Road%2C%20Southampton%2C%20England%2C%20SO14%200JG%2C%20GB,https://tcg.ravensburgerplay.com/events/595134,https://tcg.ravensburgerplay.com/events/449165,£19.00,2026-06-15T00:22:52.191573
2026-07-05,Diss Games,"Unit V5, Diss, No, IP22 4HQ, UK",IP22 4HQ,17,8,2h 49m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=Unit%20V5%2C%20Diss%2C%20No%2C%20IP22%204HQ%2C%20UK,https://tcg.ravensburgerplay.com/events/675217,https://tcg.ravensburgerplay.com/events/517665,£15.00,2026-06-15T00:22:45.978808
2026-07-05,Total Cards,"6 Maple Way, Newton Aycliffe, England, DL5 6BF, GB",DL5 6BF,3,N/A,3h 12m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=6%20Maple%20Way%2C%20Newton%20Aycliffe%2C%20England%2C%20DL5%206BF%2C%20GB,https://tcg.ravensburgerplay.com/events/616999,,£14.95,2026-06-15T00:22:47.726909
2026-07-05,Comics Games & Coffee Worthing,"8 Montague Street, Worthing, England, BN11 1YJ, GB",BN11 1YJ,13,13,3h 23m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=8%20Montague%20Street%2C%20Worthing%2C%20England%2C%20BN11%201YJ%2C%20GB,https://tcg.ravensburgerplay.com/events/700638,https://tcg.ravensburgerplay.com/events/387039,£15.00,2026-06-18T15:45:59.227961
2026-07-05,Geeks of the Galaxy,"51, Cheapside, Spennymoor, England, DL16 6QF, GB",DL16 6QF,6,16,3h 24m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=51%2C%20Cheapside%2C%20Spennymoor%2C%20England%2C%20DL16%206QF%2C%20GB,https://tcg.ravensburgerplay.com/events/675220,https://tcg.ravensburgerplay.com/events/474277,£25.00,2026-06-15T00:22:47.196959
2026-07-05,Troll Trader Truro,"The Leats, The Leats, Truro, England, TR1 3AG, GB",TR1 3AG,6,8,4h 41m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=The%20Leats%2C%20The%20Leats%2C%20Truro%2C%20England%2C%20TR1%203AG%2C%20GB,https://tcg.ravensburgerplay.com/events/700871,https://tcg.ravensburgerplay.com/events/363487,£5.00,2026-06-18T18:48:00.609597
2026-07-05,Accent Gaming (Dunfermline) LTD,"15 New Row, Dunfermline, Scotland, KY12 7EA, GB",KY12 7EA,12,8,5h 47m,https://www.google.com/maps/dir/?api=1&origin=B4%207LN&destination=15%20New%20Row%2C%20Dunfermline%2C%20Scotland%2C%20KY12%207EA%2C%20GB,https://tcg.ravensburgerplay.com/events/663657,https://tcg.ravensburgerplay.com/events/471420,£18.00,2026-06-15T00:22:51.550913
